,OverallAccuracy,Frequency_Weighted_Intersection_over_Union,MeanIntersectionOverUnion,MatthewsCorrelationCoefficient
56,0.918182373046875,0.8535677009398687,0.5693710573554752,0.8753181
57,0.919586181640625,0.8522361510936042,0.5440618350223569,0.87463385
58,0.9181976318359375,0.8478683148398977,0.5051809608114998,0.8705373
59,0.941741943359375,0.8899227886130523,0.5251014352966428,0.9133305
60,0.9538078308105469,0.9118880658200286,0.5333581868186459,0.9333572
61,0.95599365234375,0.9166200934587057,0.6079584188625928,0.9364448
62,0.9898605346679688,0.9799409534896572,0.3632819211977552,0.9805462
63,0.9605865478515625,0.9242710761003452,0.5095104680073297,0.93999976
64,0.9908638000488281,0.982051572773195,0.3519011766163469,0.981237
65,0.9883346557617188,0.9776012782512258,0.3500361256959236,0.97669107
66,0.9940147399902344,0.9880962532483347,0.36897111955870315,0.9871953
67,0.9766998291015625,0.9543346332518237,0.3479291525613507,0.94505465
68,0.9816970825195312,0.9639598766029249,0.35299574723515714,0.94105375
69,0.982574462890625,0.9656698298099293,0.35478407804759143,0.9404439
70,0.972991943359375,0.9479043044719193,0.32137610449797815,0.92386705
71,0.9807243347167969,0.9620362829838313,0.27284636579163857,0.9495697
72,0.9842796325683594,0.9690394883458125,0.3599848532771997,0.9628036
73,0.8940467834472656,0.8136092839453838,0.6684252381864995,0.8640971
74,0.9797401428222656,0.9606010377508758,0.5068827816359178,0.96112585
75,0.9629364013671875,0.9330108141821545,0.3693430344673593,0.92642844
76,0.9545516967773438,0.9171023964433359,0.5715943160228879,0.91955686
77,0.9228439331054688,0.8597098936052406,0.5798632030750381,0.89062554
78,0.926177978515625,0.8633835922720505,0.6350514628972439,0.903581
79,0.9156608581542969,0.8465128000044219,0.6271169529687574,0.8922217
80,0.9063262939453125,0.8323175181824871,0.6189806569867329,0.8781869
81,0.9012489318847656,0.8241609782221254,0.6061896631475099,0.87115353
82,0.90447998046875,0.831771956765409,0.5601987558550825,0.8666093
83,0.9348373413085938,0.8799248271657554,0.628891184099988,0.9073226
84,0.9303131103515625,0.8737945710930024,0.6225794208384567,0.90180075
85,0.9577560424804688,0.9214813060849547,0.6454936636004203,0.9358265
86,0.9205474853515625,0.8577021914348866,0.5981849518404396,0.8885928
87,0.9281463623046875,0.8706625208286081,0.5738948270157056,0.88550496
88,0.9338798522949219,0.8788375152866641,0.5345107423173578,0.893873
89,0.9232864379882812,0.8655068604013851,0.5157101907050023,0.88440865
90,0.9236335754394531,0.8634964523640929,0.5915176271347355,0.8865273
91,0.9401626586914062,0.8917110532509218,0.6221094276838794,0.91165054
92,0.9664077758789062,0.9364512449588438,0.6379433237603154,0.95205486
93,0.9667892456054688,0.9374781355468789,0.6114777065796906,0.9521286
94,0.9685554504394531,0.9408574890701491,0.5858183985875962,0.95290464
95,0.9560394287109375,0.9195144379358688,0.567876014113584,0.9315644
96,0.9639625549316406,0.9321207112929868,0.5604913316155085,0.9496008
97,0.9600028991699219,0.9259139528912332,0.6192771068702838,0.9455454
98,0.9593086242675781,0.9221829695671366,0.6283152714901666,0.94850117
99,0.9570198059082031,0.920292690255889,0.6233496912739303,0.9411443
100,0.9468536376953125,0.9000143119081232,0.5455955310484131,0.9167663
101,0.9165725708007812,0.85114426498375,0.6216120687065823,0.8921032
102,0.9245719909667969,0.8636379236579275,0.5874255061203538,0.9015677
103,0.9049720764160156,0.8333664590816877,0.5276462272135762,0.87626743
104,0.9137611389160156,0.8484086879090152,0.5803918142891347,0.88789743
105,0.9230690002441406,0.8617773702979036,0.6368509296014468,0.9014172
106,0.929473876953125,0.8750435192806858,0.6490364363529845,0.90924686
107,0.941619873046875,0.8915401756135929,0.653425498958636,0.9245123
108,0.9337921142578125,0.8802484254375584,0.652672641959817,0.91494125
109,0.9203758239746094,0.86070808729221,0.636677021463858,0.8974329
110,0.9224777221679688,0.8610293295595175,0.6252495790684707,0.8916262
111,0.906646728515625,0.8322171524618447,0.5788146304080651,0.8646807
112,0.897064208984375,0.8168326124597982,0.5456743299787032,0.8537351
113,0.917877197265625,0.8545804590170937,0.5904604788366924,0.88088745
114,0.9286613464355469,0.8717629563894221,0.587973994384879,0.8910935
115,0.9468460083007812,0.9012058586027689,0.5624418336688538,0.91373706
116,0.9485664367675781,0.9059364374159827,0.5504845456374561,0.91162163
117,0.9329681396484375,0.8808053296092154,0.5235729222637022,0.90049833
118,0.9318389892578125,0.8733449171632143,0.6739678532674183,0.9107098
119,0.9446029663085938,0.8995791707624096,0.5113415409952287,0.91591907
120,0.9419097900390625,0.8945046963702055,0.47500113456345794,0.91199726
121,0.9482192993164062,0.904998760893148,0.5271513033836962,0.9192419
122,0.9577445983886719,0.9220101000280394,0.5358576620428412,0.9287385
123,0.98101806640625,0.9655744632857677,0.437965364312804,0.9652985
124,0.9854393005371094,0.9738517217995998,0.46104572672137467,0.97589713
125,0.990264892578125,0.9818379933416745,0.47034616731841705,0.98299474
126,0.9871139526367188,0.9756070866179152,0.4656611632566168,0.9777833
127,0.9898757934570312,0.9808602224227856,0.46833007428043544,0.9816859
128,0.9893836975097656,0.9795903572422666,0.3507410597441084,0.97947574
129,0.9452629089355469,0.8979205546646184,0.5749543039340004,0.91535676
130,0.98370361328125,0.9683393671221203,0.45359249873868585,0.9691027
131,0.9820098876953125,0.9653525411112586,0.44930815732515644,0.9642072
132,0.9839096069335938,0.968637159173229,0.4659831198127413,0.9691203
133,0.9798088073730469,0.9615173923769298,0.47209065644147913,0.9630504
134,0.9805374145507812,0.9632342861211622,0.5337312027481,0.9657295
135,0.9644317626953125,0.9321023648668003,0.5605709806040956,0.93354875
136,0.9684257507324219,0.9391658039276034,0.537532933517903,0.93276715
137,0.9635429382324219,0.9302624254091123,0.4716459285676726,0.9110042
138,0.9757232666015625,0.9530264648189226,0.5151994282597703,0.92120624
139,0.9631309509277344,0.93077290478952,0.5054913008071605,0.8916401
140,0.9269027709960938,0.8683401108140685,0.6042244906400897,0.87818944
141,0.9578361511230469,0.9196789371986337,0.5504239326111513,0.9114239
142,0.9492568969726562,0.9048990586710051,0.6317222342817705,0.9153916
143,0.9559555053710938,0.9169220775700551,0.6668897359482571,0.93828976
144,0.9460182189941406,0.899823594659654,0.6558536645324275,0.931555
145,0.931427001953125,0.8760355756572469,0.6479217484544697,0.9107748
146,0.9101219177246094,0.8427068193599456,0.6130539460272257,0.8840938
147,0.9425163269042969,0.8940059472763463,0.5133728703936967,0.9008522
148,0.92999267578125,0.8714938499998239,0.6132452689493245,0.8924639
149,0.9337882995605469,0.879979351104851,0.6407409857742252,0.90986276
150,0.9137382507324219,0.845567472100184,0.6149954476435635,0.891612
151,0.9443778991699219,0.8998329896177857,0.6143476439685613,0.8786536
152,0.9253120422363281,0.8645041756596243,0.6251540145316468,0.8941263
153,0.9223518371582031,0.8607397350780878,0.5784941638767036,0.8939988
154,0.917938232421875,0.8547179861424751,0.5297007101550482,0.890015
155,0.9293251037597656,0.8732017816080446,0.527839858109538,0.8998362
156,0.9299430847167969,0.8737333759933184,0.5111483003141838,0.8911481
157,0.9325981140136719,0.878326225800512,0.5182577163670044,0.89510167
158,0.9224014282226562,0.8655815573368874,0.5089303266838388,0.88215667
159,0.9485549926757812,0.9033088604235759,0.4997002332360114,0.9221591
160,0.9420356750488281,0.8909540768660498,0.5064385835025982,0.9047994
161,0.9586029052734375,0.9209794151295482,0.5372010967654651,0.9368604
162,0.910614013671875,0.8384874786102905,0.736807435468217,0.8849878
163,0.9610328674316406,0.9249523415389179,0.45857896558682,0.9363072
164,0.9437026977539062,0.893284200489523,0.4152915017588668,0.9000977
165,0.9535446166992188,0.9122506640810176,0.35688547428603584,0.90021527
166,0.9606552124023438,0.9245065901936302,0.35276875986102824,0.91572994
